timestamp,consumption_kW,pv_production_kW,buy_price_EUR_per_MWh,sell_price_EUR_per_MWh
2024-01-02 09:15:00,224.66202124765,0.0,145.0759471548041,123.31455508158349
2024-01-02 09:30:00,218.3592179668982,0.0,147.92524773981972,125.73646057884676
2024-01-02 09:45:00,226.4978574309736,0.0,146.32392039572724,124.37533233636815
2024-01-02 10:00:00,237.06291507643073,0.6154819519890636,141.25259905136343,120.06470919365891
2024-01-02 10:15:00,220.92337155877163,4.772541240905692,109.05164240127958,92.69389604108764
2024-01-02 10:30:00,225.83345861399826,6.737512905945943,167.43616358056778,142.3207390434826
2024-01-02 10:45:00,227.76996265643538,9.25182344178966,140.17201329620346,119.14621130177294
2024-01-02 11:00:00,237.99977347120517,6.908791935788763,150.02475729957493,127.52104370463869
2024-01-02 11:15:00,238.83814867824938,13.641619859780501,131.64530333778166,111.89850783711441
2024-01-02 11:30:00,239.80376857519744,14.266297183066104,144.88372873970076,123.15116942874565
2024-01-02 11:45:00,238.38222536508997,15.858550252916618,133.76251952704823,113.69814159799098
2024-01-02 12:00:00,214.016373151747,17.572976903290275,160.34914040610641,136.29676934519046
2024-01-02 12:15:00,211.04604728570467,5.689911929906828,125.27928875346241,106.48739544044305
2024-01-02 12:30:00,218.74426000073356,17.66755304407177,131.71051840593645,111.95394064504599
2024-01-02 12:45:00,216.52251476468948,7.212411619765227,136.21679198088142,115.7842731837492
2024-01-02 13:00:00,250.48773294890393,13.53346485129523,140.71708572790888,119.60952286872255
2024-01-02 13:15:00,252.6185514294146,11.025578876242884,149.23346742277505,126.84844730935879
2024-01-02 13:30:00,226.9819119102104,5.961650846493372,151.55324657291627,128.82025958697884
2024-01-02 13:45:00,252.28974499235596,3.044663402288137,122.8319797954592,104.40718282614033
2024-01-02 14:00:00,240.72367713422582,0.7726468825615701,132.37029684674,112.51475231972898
2024-01-02 14:15:00,247.97792466485325,0.0,146.47845803426006,124.50668932912104
2024-01-02 14:30:00,243.60674293323615,0.0,138.22608901928947,117.49217566639605
2024-01-02 14:45:00,246.0663022892614,0.0,138.26602606404808,117.52612215444086
2024-01-02 15:00:00,253.79557860544395,0.0,121.66387580758513,103.41429443644736
2024-01-02 15:15:00,251.7184554717296,0.0,108.78657573385715,92.46858937377857
2024-01-02 15:30:00,242.1784864542095,0.0,123.15696201968382,104.68341771673124
2024-01-02 15:45:00,239.27179635649102,0.0,145.44505117992856,123.62829350293927
2024-01-02 16:00:00,241.9192664863839,0.0,145.24144752735072,123.4552303982481
2024-01-02 16:15:00,243.7504300367182,0.0,133.62447636666522,113.58080491166544
2024-01-02 16:30:00,214.31645450751589,0.0,140.3914479964932,119.33273079701922
2024-01-02 16:45:00,250.79491479411482,0.0,128.7349458926428,109.42470400874637
2024-01-02 17:00:00,242.8355168671601,0.0,151.77067556841968,129.00507423315673
2024-01-02 17:15:00,222.8539478810735,0.0,124.7499208794964,106.03743274757194
2024-01-02 17:30:00,223.98534856537427,0.0,143.78642685155268,122.21846282381978
2024-01-02 17:45:00,235.61636855730538,0.0,127.45209214027443,108.33427831923326
2024-01-02 18:00:00,214.52335436557536,0.0,137.4838772048338,116.86129562410872
2024-01-02 18:15:00,223.19153987007243,0.0,177.50679421392203,150.88077508183372
2024-01-02 18:30:00,215.4410319518503,0.0,146.3991834184367,124.43930590567119
2024-01-02 18:45:00,218.17315954013688,0.0,159.81615982046955,135.8437358473991
2024-01-02 19:00:00,214.91860210105503,0.0,165.50302917592478,140.67757479953605
2024-01-02 19:15:00,189.95865760707244,0.0,175.2974749396797,149.00285369872773
2024-01-02 19:30:00,204.6718914224778,0.0,147.08463693795875,125.02194139726494
2024-01-02 19:45:00,226.28375407048762,0.0,165.5430657864237,140.71160591846015
2024-01-02 20:00:00,216.42533361796433,0.0,102.43369806301466,87.06864335356246
2024-01-02 20:15:00,198.6281696808787,0.0,102.98123797107979,87.53405227541782
2024-01-02 20:30:00,202.01390739883516,0.0,102.26467022999775,86.92496969549808
2024-01-02 20:45:00,198.75242105752255,0.0,102.70621775648051,87.30028509300843
2024-01-02 21:00:00,217.20396655463583,0.0,117.22860403176976,99.64431342700429
2024-01-02 21:15:00,199.45669002238807,0.0,128.58020010689418,109.29317009086004
2024-01-02 21:30:00,198.58660716589952,0.0,131.56201700548738,111.82771445466426
2024-01-02 21:45:00,194.78912174812646,0.0,139.56068316820998,118.62658069297848
2024-01-02 22:00:00,84.29837622929747,0.0,101.45780026749468,86.23913022737047
2024-01-02 22:15:00,94.10061120865537,0.0,145.3008494320665,123.50572201725653
2024-01-02 22:30:00,104.92395865505391,0.0,112.25058052758897,95.41299344845062
2024-01-02 22:45:00,94.62120579185043,0.0,117.0373539598052,99.48175086583441
2024-01-02 23:00:00,95.82241323690725,0.0,124.05000747155204,105.44250635081923
2024-01-02 23:15:00,94.47670239064419,0.0,108.9900119111617,92.64151012448744
2024-01-02 23:30:00,81.00032363294099,0.0,113.54286203219229,96.51143272736344
2024-01-02 23:45:00,75.16855521240193,0.0,114.81405159093866,97.59194385229786
2024-01-03 00:00:00,87.39415514692593,0.0,104.22482189266346,88.59109860876393
2024-01-03 00:15:00,106.70481475549764,0.0,111.83140942534885,95.05669801154652
2024-01-03 00:30:00,90.12355810851578,0.0,101.37892279007973,86.17208437156776
2024-01-03 00:45:00,89.42994817819502,0.0,109.74537839705683,93.2835716374983
2024-01-03 01:00:00,98.03717225461638,0.0,128.44470872814273,109.17800241892131
2024-01-03 01:15:00,92.13046354965356,0.0,127.83089441921061,108.65626025632902
2024-01-03 01:30:00,92.25197451075367,0.0,86.53548374438171,73.55516118272445
2024-01-03 01:45:00,99.31649943240936,0.0,115.090596968054,97.8270074228459
2024-01-03 02:00:00,77.21952968528274,0.0,112.08979688247065,95.27632735010005
2024-01-03 02:15:00,90.38873141159361,0.0,101.7447510502218,86.48303839268853
2024-01-03 02:30:00,92.71914026426853,0.0,103.08611453017713,87.62319735065056
2024-01-03 02:45:00,83.50953013580143,0.0,107.20566079690614,91.12481167737022
2024-01-03 03:00:00,94.70365699391424,0.0,117.410562775281,99.79897835898885
2024-01-03 03:15:00,84.54760581862625,0.0,103.69928155634244,88.14438932289107
2024-01-03 03:30:00,92.53751188439472,0.0,117.94285066796651,100.25142306777153
2024-01-03 03:45:00,85.66034593033028,0.0,118.98247351338486,101.13510248637714
2024-01-03 04:00:00,98.66782511484024,0.0,113.8664877107539,96.78651455414081
2024-01-03 04:15:00,96.42330193448477,0.0,109.17331331633189,92.7973163188821
2024-01-03 04:30:00,114.33313452684033,0.0,109.6165236361053,93.1740450906895
2024-01-03 04:45:00,96.51441502812423,0.0,111.1642476508366,94.48961050321111
2024-01-03 05:00:00,104.16260037106927,0.0,125.87623508456572,106.99479982188086
2024-01-03 05:15:00,90.65046253997176,0.0,110.2084764848628,93.67720501213337
2024-01-03 05:30:00,81.20887470574779,0.0,112.67475829405275,95.77354454994483
2024-01-03 05:45:00,67.75651817747507,0.0,103.22730343699735,87.74320792144775
2024-01-03 06:00:00,193.03293786480688,0.0,98.44718946393914,83.68011104434827
2024-01-03 06:15:00,208.05638064357413,0.0,103.39072522487365,87.8821164411426
2024-01-03 06:30:00,200.1328689693566,0.0,127.99707191429763,108.79751112715299
2024-01-03 06:45:00,179.84498590092835,0.0,112.43126371048395,95.56657415391135
2024-01-03 07:00:00,203.32028076833151,0.0,103.61699511392717,88.0744458468381
2024-01-03 07:15:00,180.74829584154688,0.0,116.89376551736423,99.35970068975959
2024-01-03 07:30:00,196.81358741119968,0.0,95.1712875127352,80.89559438582492
2024-01-03 07:45:00,202.9781050028454,0.0,95.16995270127566,80.8944597960843
2024-01-03 08:00:00,195.5084624326607,0.0,140.59271895853934,119.50381111475843
2024-01-03 08:15:00,218.37877042567706,0.0,156.5549651637133,133.0717203891563
2024-01-03 08:30:00,207.731616664972,0.0,155.1108925518473,131.8442586690702
2024-01-03 08:45:00,204.0462465307227,0.0,134.9131011235737,114.67613595503765
2024-01-03 09:00:00,208.4129376349643,0.0,136.90983629251758,116.37336084863995
2024-01-03 09:15:00,204.65211719332382,0.0,149.34806354064048,126.9458540095444
2024-01-03 09:30:00,241.63569211600478,0.0,141.06523353678077,119.90544850626365
2024-01-03 09:45:00,218.2792001111836,0.0,144.72547783519872,123.01665615991891
2024-01-03 10:00:00,222.45096992903805,0.9600849025959987,138.69592241613103,117.89153405371137
2024-01-03 10:15:00,239.2359531114454,1.5634792025673006,133.99363368153266,113.89458862930276
2024-01-03 10:30:00,218.72563342975891,3.215007588047835,156.13371655947654,132.71365907555506
2024-01-03 10:45:00,208.98115844751587,12.919228491154964,142.85606644205438,121.42765647574622
2024-01-03 11:00:00,227.34323229558274,9.202912092963832,129.77943209290976,110.31251727897329
2024-01-03 11:15:00,247.33048748146018,16.585803384484876,148.4285940431328,126.16430493666287
2024-01-03 11:30:00,242.33830224720845,15.41139175020613,130.19710393648762,110.66753834601448
2024-01-03 11:45:00,274.9315401950859,1.9719565671670656,138.76486710325426,117.95013703776611
2024-01-03 12:00:00,207.25714534883804,8.328207933550953,151.14815375759693,128.4759306939574
2024-01-03 12:15:00,202.62711730639788,17.64073196215894,131.3107361839151,111.61412575632784
2024-01-03 12:30:00,198.89214781987081,19.469815101951216,132.32291423635354,112.4744771009005
2024-01-03 12:45:00,203.37011795127154,16.40543955597492,164.68562893146444,139.98278459174477
2024-01-03 13:00:00,262.9504665893675,11.945865171936736,135.63936061407037,115.29345652195981
2024-01-03 13:15:00,251.20532035907783,2.8567179776589513,131.10825403695776,111.44201593141409
2024-01-03 13:30:00,233.62931396234467,7.833371558038782,150.0608694363699,127.55173902091441
2024-01-03 13:45:00,259.4689620953172,3.7573431449308172,137.72238948484852,117.06403106212124
2024-01-03 14:00:00,228.09149719495133,0.8918061255036988,170.36824992535958,144.81301243655562
2024-01-03 14:15:00,220.1078605915811,0.0,134.76745844071883,114.552339674611
2024-01-03 14:30:00,264.2830130955721,0.0,139.86090612941877,118.88177021000595
2024-01-03 14:45:00,229.96357181645695,0.0,148.98536694293088,126.63756190149124
2024-01-03 15:00:00,228.62250342171043,0.0,130.69730780986103,111.09271163838187
2024-01-03 15:15:00,225.65236542278475,0.0,142.83758721706727,121.41194913450717
2024-01-03 15:30:00,231.6713002976552,0.0,143.64099612572824,122.09484670686899
2024-01-03 15:45:00,239.36653480424113,0.0,128.27417929794763,109.03305240325548
2024-01-03 16:00:00,226.53065502345225,0.0,137.86511548952302,117.18534816609457
2024-01-03 16:15:00,235.4615493199797,0.0,136.46207233247097,115.99276148260032
2024-01-03 16:30:00,231.2714612981579,0.0,137.70889764814208,117.05256300092077
2024-01-03 16:45:00,239.87751870416494,0.0,135.71446803525862,115.35729782996982
2024-01-03 17:00:00,219.2129775058378,0.0,134.17303403312977,114.0470789281603
2024-01-03 17:15:00,228.08559649620383,0.0,159.44357195883836,135.52703616501262
2024-01-03 17:30:00,206.5655424602803,0.0,154.81193047298493,131.59014090203718
2024-01-03 17:45:00,211.14347962509217,0.0,149.48568406475454,127.06283145504135
2024-01-03 18:00:00,220.7046992385917,0.0,169.31933295618316,143.92143301275567
2024-01-03 18:15:00,216.65837999485777,0.0,157.04634842361335,133.48939616007135
2024-01-03 18:30:00,211.35740478649421,0.0,157.72506181823223,134.0663025454974
2024-01-03 18:45:00,213.63246168001615,0.0,173.4777349887025,147.45607474039713
2024-01-03 19:00:00,206.08460180718674,0.0,154.71798901334554,131.5102906613437
2024-01-03 19:15:00,221.13959850850506,0.0,172.87039482317556,146.93983559969922
2024-01-03 19:30:00,212.8757712875751,0.0,168.98362504424335,143.63608128760686
2024-01-03 19:45:00,228.19501357881492,0.0,139.44714737193908,118.53007526614822
2024-01-03 20:00:00,178.02923273610256,0.0,110.26422289975373,93.72458946479067
2024-01-03 20:15:00,210.97751901595723,0.0,83.67907237362078,71.12721151757766
2024-01-03 20:30:00,203.38047926559443,0.0,106.42207716221277,90.45876558788085
2024-01-03 20:45:00,201.75615714964033,0.0,93.67249860763815,79.62162381649242
2024-01-03 21:00:00,213.45437162669896,0.0,94.51134463804229,80.33464294233595
2024-01-03 21:15:00,197.40420277742513,0.0,125.90995985406354,107.02346587595402
2024-01-03 21:30:00,186.5509974360809,0.0,99.01168845496171,84.15993518671745
2024-01-03 21:45:00,193.01669745647652,0.0,96.08225420857444,81.66991607728828
2024-01-03 22:00:00,108.03874883653032,0.0,100.193120284679,85.16415224197715
2024-01-03 22:15:00,91.73410342270049,0.0,104.92835206507618,89.18909925531476
2024-01-03 22:30:00,92.72813478953206,0.0,119.33358026780044,101.43354322763038
2024-01-03 22:45:00,71.73135499965625,0.0,93.52011831515097,79.49210056787832
2024-01-03 23:00:00,77.820600685425,0.0,119.87151011974058,101.89078360177949
2024-01-03 23:15:00,103.49025855703478,0.0,89.77699666447828,76.31044716480653
2024-01-03 23:30:00,89.86850080123466,0.0,107.03772054286489,90.98206246143515
2024-01-03 23:45:00,76.44461359673912,0.0,109.01541413705793,92.66310201649924
2024-01-04 00:00:00,97.32129739470443,0.0,111.97559443328593,95.17925526829305
2024-01-04 00:15:00,91.73340416982208,0.0,96.78665944079108,82.26866052467241
2024-01-04 00:30:00,88.34648177933153,0.0,109.73234162212688,93.27249037880784
2024-01-04 00:45:00,111.30575524603245,0.0,91.1599416411464,77.48595039497444
2024-01-04 01:00:00,92.87139901876102,0.0,110.35651486951127,93.80303763908458
2024-01-04 01:15:00,80.88074359964631,0.0,127.30003057504587,108.20502598878899
2024-01-04 01:30:00,87.27931152851616,0.0,105.64995124346886,89.80245855694854
2024-01-04 01:45:00,86.51287466504189,0.0,104.08639127926935,88.47343258737895
2024-01-04 02:00:00,95.0404990240934,0.0,112.63774135432624,95.7420801511773
2024-01-04 02:15:00,91.08387158351738,0.0,102.88325021758683,87.45076268494881
2024-01-04 02:30:00,80.79681865034055,0.0,126.03926939111393,107.13337898244684
2024-01-04 02:45:00,90.77324069704413,0.0,92.59668065665056,78.70717855815298
2024-01-04 03:00:00,86.38392354287163,0.0,125.56061570794836,106.7265233517561
2024-01-04 03:15:00,105.16943552403377,0.0,94.5541438624291,80.37102228306473
2024-01-04 03:30:00,107.0578440696489,0.0,107.53722348989153,91.4066399664078
2024-01-04 03:45:00,76.15011943105667,0.0,99.82780590668256,84.85363502068017
2024-01-04 04:00:00,93.05105630045793,0.0,103.28002052620266,87.78801744727227
2024-01-04 04:15:00,92.8034539675525,0.0,110.98089011292963,94.33375659599018
2024-01-04 04:30:00,82.37223380627795,0.0,124.91843519495636,106.1806699157129
2024-01-04 04:45:00,103.23883240695181,0.0,131.8867330276494,112.10372307350198
2024-01-04 05:00:00,96.32941001727986,0.0,116.4296180396602,98.96517533371117
2024-01-04 05:15:00,94.17242140598248,0.0,106.71118943370243,90.70451101864707
2024-01-04 05:30:00,89.79567763292727,0.0,113.58188177131912,96.54459950562125
2024-01-04 05:45:00,110.14978590468085,0.0,123.90840936141869,105.32214795720589
2024-01-04 06:00:00,201.81844390801035,0.0,124.7871985872342,106.06911879914907
2024-01-04 06:15:00,181.52734320605376,0.0,118.43511805087252,100.66985034324163
2024-01-04 06:30:00,204.18794134019845,0.0,112.67379486909945,95.77272563873453
2024-01-04 06:45:00,192.62458303437066,0.0,88.26737901478563,75.02727216256778
2024-01-04 07:00:00,194.73569160850303,0.0,125.78159518652056,106.91435590854248
2024-01-04 07:15:00,178.76541492070123,0.0,113.14275056756291,96.17133798242847
2024-01-04 07:30:00,213.30878649291537,0.0,82.06495883715641,69.75521501158295
2024-01-04 07:45:00,183.56055654875743,0.0,99.4179624716058,84.50526810086492
2024-01-04 08:00:00,219.10479988073422,0.0,150.9443089482557,128.30266260601735
2024-01-04 08:15:00,196.73300058599906,0.0,137.26269756157637,116.67329292733992
2024-01-04 08:30:00,208.90692069552492,0.0,138.29771103974647,117.5530543837845
2024-01-04 08:45:00,188.27821490116872,0.0,154.59019125817494,131.4016625694487
2024-01-04 09:00:00,221.01512032046654,0.0,125.67097966021971,106.82033271118675
2024-01-04 09:15:00,247.263349463523,0.0,136.86322868910423,116.3337443857386
2024-01-04 09:30:00,210.15487308576647,0.0,115.44792601785207,98.13073711517426
2024-01-04 09:45:00,249.7615963000313,0.0,141.54495101389685,120.31320836181231
2024-01-04 10:00:00,225.27793433464268,0.7739894804916366,125.62855391078973,106.78427082417127
2024-01-04 10:15:00,227.84982363310084,1.796925092923865,136.2727613091088,115.83184711274248
2024-01-04 10:30:00,218.51533412247724,5.671895398437865,127.60159492091185,108.46135568277506
2024-01-04 10:45:00,225.461748755868,11.869581289934786,165.2670868244429,140.47702380077646
2024-01-04 11:00:00,225.27276766295665,14.817805525428081,139.158601987338,118.28481168923729
